ID_ATIV_ECON_ESTABELECIMENTO,DESCRICAO_CNAE_PRINCIPAL,DATA_INICIO_ATIVIDADE,IND_POSSUI_ALVARA,NOME_LOGRADOURO,NUMERO_IMOVEL,COMPLEMENTO,NOME_BAIRRO,NOME,NOME_FANTASIA,GEOMETRIA,CDB2025_Participante
365653,RESTAURANTES E SIMILARES,13-09-2022,NÃO,IMPERIO,10,LOJA,MARIA GORETTI,VITOR ALVES RAMOS 13207208622,BH FOOD,POINT (-43.91215607890552 -19.861450713676735),Não
910,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",01-09-1993,SIM,AARAO REIS,500,LOJA A,CENTRO,BAR E LANCHONETE CAPELINHA LTDA,CAPELINHA BAR E BOTEQUIM,POINT (-43.934501651062156 -19.919137540389503),Não
755,RESTAURANTES E SIMILARES,01-05-1993,SIM,BELEM,1310,,POMPEIA,SUCATA LANCHES LTDA,,POINT (-43.901138592398375 -19.91356549291969),Não
788,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",02-08-1993,NÃO,AMAZONAS,4593,"LETRA: A,",NOVA SUISSA,BAR NEW BRIDGE LTDA,BRAZ BAR,POINT (-43.97516121803301 -19.929663552459743),Não
824,RESTAURANTES E SIMILARES,03-08-1992,SIM,RIO GRANDE DO NORTE,630,,FUNCIONARIOS,CANTINA DA VO CIDA LTDA,CANTINA DA VO CIDA,POINT (-43.93084841517032 -19.930678762730484),Não
330074,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",11-01-2022,SIM,DONA SENHORINHA,39,LOJA,BOA VISTA,HOMALY FERREIRA ROQUE 99193701691,,POINT (-43.90525250625882 -19.895590865376587),Não
330085,RESTAURANTES E SIMILARES,11-01-2022,NÃO,DA ABOLICAO,86,LOJA,JARDIM DOS COMERCIARIOS,ISABEL CRISTINA DA SILVA 04681564613,,POINT (-43.97210011510188 -19.79730737024332),Não
325646,RESTAURANTES E SIMILARES,29-11-2021,SIM,AMAZONAS,3449,,BARROCA,MARMITARIA GOURMEZIN LTDA,,POINT (-43.964646451665175 -19.931166491497084),Não
329136,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",04-01-2022,SIM,CASTELO BRANCO,541,LOJA,SANTA TEREZINHA,BAR E RESTAURANTE DO JUNIOR LTDA,BAR E RESTAURANTE DO JUNIOR,POINT (-44.003535571509104 -19.86998965527096),Não
329773,RESTAURANTES E SIMILARES,08-01-2022,NÃO,BARAO DE VARGINHA,203,,ALTO DOS PINHEIROS,LUCILEIA SANTOS GOMES 08713736612,,POINT (-44.00501415023389 -19.926713617992316),Não
326606,RESTAURANTES E SIMILARES,07-12-2021,NÃO,MARIA GERTRUDES SANTOS,980,LOJA,CEU AZUL,ABRAAO DOS SANTOS SOUZA 65481976153,GUERMER REIS,POINT (-44.00393024118199 -19.812167403631964),Não
327883,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",20-12-2021,NÃO,ENY,159,,SUZANA,SEBASTIAO DIVINO SOARES NOGUEIRA 00077754662,BAR DO TIAO,POINT (-43.935498743884075 -19.866176427538143),Não
327886,RESTAURANTES E SIMILARES,20-12-2021,NÃO,SANTO INACIO DE LOYOLA,75,,CONJUNTO FLORAMAR,CHRISTIANE REZENDE 87377179600,RESTAURANTE COMIDA CASEIRA DA CRIS,POINT (-43.93064707448665 -19.829585991590843),Não
327897,RESTAURANTES E SIMILARES,20-12-2021,NÃO,LEONIL PRATA,482,,ALIPIO DE MELO,KAROLINE LISIE FRANCISCO ROSA 07945685641,SUSHI NAGO,POINT (-44.00331822483652 -19.893870560007993),Não
328842,RESTAURANTES E SIMILARES,03-01-2022,NÃO,CHICO MENDES,52,CONJ,CASTANHEIRA,ANTONIO LOURENCO FILHO 50230387691,TONINHO LANCHE,POINT (-44.031256224053664 -19.998698772209348),Não
329151,RESTAURANTES E SIMILARES,04-01-2022,SIM,HELIUM,614,,NOVA FLORESTA,TANIA APARECIDA MOL DE PAULA 03121988689,QUENTINHAS CASEIRA MOL,POINT (-43.93232386463032 -19.89052065675618),Não
329466,RESTAURANTES E SIMILARES,06-01-2022,NÃO,SAO PAULO,1071,LOJA 1212,CENTRO,GILBERTO GONCALVES DE ASSIS 08292925600,GIL DO ALMOCO,POINT (-43.940957871766166 -19.922941328911207),Não
329809,RESTAURANTES E SIMILARES,10-01-2022,SIM,MATO GROSSO,365,,BARRO PRETO,RESTAURANTE DELICIAS DO BEN LTDA,DELICIAS DO BEN,POINT (-43.94744638681213 -19.921423846866862),Não
330354,RESTAURANTES E SIMILARES,13-01-2022,NÃO,QUINZE DE ABRIL,75,,SENHOR DOS PASSOS,PRISCILA MELISSA GONCALVES DOS REIS 04846757617,QUINTAL DO DEGAS,POINT (-43.94763175562071 -19.908264507636265),Não
325669,RESTAURANTES E SIMILARES,29-11-2021,NÃO,GERALDA MARINHO,42,CONJ,SAO JOAO BATISTA,DANIELLE ALVES DA SILVA 14973190640,PASTELAO MAGIA DO SABOR,POINT (-43.96409930121772 -19.827116319873152),Não
326631,RESTAURANTES E SIMILARES,07-12-2021,NÃO,ALEM PARAIBA,1027,,BONFIM,ERLANIA SILVA 06298847650,COPO LAGOINHA,POINT (-43.9509411425109 -19.907171411017554),Não
327269,RESTAURANTES E SIMILARES,14-12-2021,SIM,PAPA JOAO PAULO II,4143,"LOJA: 911 ,ANDAR: 9,EDIFÃÂCIO:TORRE GERAIS ,",SERRA VERDE,BATISTA E SOUZA ALIMENTOS LTDA,RESTAURANTE MERITISSIMO,POINT (-43.949094713305044 -19.781431800959208),Não
327592,RESTAURANTES E SIMILARES,16-12-2021,NÃO,CURVELO,65,,FLORESTA,HAMBURGUERIA E PRATOS SAUDAVEIS LTDA,HAMBURGUERIA E PRATOS SAUDAVEIS,POINT (-43.92929805829665 -19.913082456898632),Não
328856,RESTAURANTES E SIMILARES,03-01-2022,SIM,PAPA JOAO PAULO II,4143,"LOJA:912,",SERRA VERDE,FORMOSA PROVINCIA RESTAURANTE LTDA,FORMOSA PROVINCIA,POINT (-43.949094713305044 -19.781431800959208),Não
328857,RESTAURANTES E SIMILARES,03-01-2022,SIM,PAPA JOAO PAULO II,4143,"LOJA:923,",SERRA VERDE,KHIOS RESTAURANTE LTDA,KHIOS,POINT (-43.949094713305044 -19.781431800959208),Não
328864,RESTAURANTES E SIMILARES,03-01-2022,SIM,HERACLITO MOURAO DE MIRANDA,1456,"LETRA:C,",CASTELO,MORANGO E POESIA RESTAURANTE LTDA,MORANGO E POESIA,POINT (-44.00562639264856 -19.881496180576157),Não
329177,RESTAURANTES E SIMILARES,04-01-2022,SIM,CRISTIANO MACHADO,9223,,SAO BERNARDO,ROSELENE MARTINS CARNEIRO 03909822614,TUDO NO BAFO,POINT (-43.93437565175612 -19.85132762207081),Não
329494,RESTAURANTES E SIMILARES,06-01-2022,NÃO,SAO SALVADOR,111,LOJA,BONFIM,ELIZABETE VILELA SANTOS 00940697602,CANTINHO DO CAFE,POINT (-43.94844680752834 -19.91242886755945),Não
330101,RESTAURANTES E SIMILARES,11-01-2022,NÃO,BRIGADEIRO EDUARDO GOMES,804,,GLORIA,WELLINGTON FERREIRA DE JESUS 07169386690,,POINT (-44.00267118821832 -19.90792427290496),Não
326003,RESTAURANTES E SIMILARES,01-12-2021,SIM,OLEGARIO MACIEL,742,LOJA 2079,CENTRO,RESTAURANTE FOGAO VERMELHO LTDA,FOGAO VERMELHO,POINT (-43.94469816734128 -19.920399002678263),Não
326325,RESTAURANTES E SIMILARES,03-12-2021,NÃO,PADRE ARGEMIRO MOREIRA,5200,,BEIRA LINHA,ADRIANA DA CONCEICAO SANTOS DA SILVA 04427656650,DRIKA LIDER DE NEGOCIOS,POINT (-43.8921178629261 -19.83297539579576),Não
328571,RESTAURANTES E SIMILARES,28-12-2021,NÃO,DOM PEDRO I,2800,CONJ 1802 A 3878 LADO PAR,PLANALTO,VITORIA CRISTINA DAS CHAGAS NASCIMENTO 09286824637,DELIVERY VICTORIA CRIS LTDA.,POINT (-43.95466847457451 -19.824170724373218),Não
329841,RESTAURANTES E SIMILARES,10-01-2022,NÃO,SINFRONIO BROCHADO,1390,LOJA,BARREIRO,44.799.019 WILSON FERREIRA BATISTA,SR POKE BARREIRO,POINT (-44.02561971661968 -19.97807218441995),Não
325721,RESTAURANTES E SIMILARES,29-11-2021,NÃO,OCEANO ATLANTICO,360,CONJ,JARDIM DOS COMERCIARIOS,MARILENE FELIX DE SOUZA 94123225691,SABOR E SALGADOS,POINT (-43.96389384860011 -19.79170109649935),Não
326988,RESTAURANTES E SIMILARES,10-12-2021,SIM,JULIO CEZAR,118,CASA C,NAZARE,44.552.676 ARNALDO FERREIRA DE OLIVEIRA,PIZZARIA E LANCHONETE PAI E FILHO,POINT (-43.89721877214016 -19.852197872214113),Não
327633,RESTAURANTES E SIMILARES,16-12-2021,NÃO,SAO JOSE,115,,VILA CALIFORNIA,MARIA NAZARET EVANGELISTA DOS SANTOS 03902351640,COXINHA E C&A,POINT (-44.007789064139374 -19.918739204714154),Não
327940,RESTAURANTES E SIMILARES,20-12-2021,SIM,PROFESSOR MARIO WERNECK,459,,ESTORIL,RECANTO EVENTOS LTDA,RECANTO EVENTOS,POINT (-43.957496198969906 -19.969400957491658),Não
329209,RESTAURANTES E SIMILARES,04-01-2022,NÃO,WILMA DE ANDRADE,237,,LINDEIA,ANA PAULA DE SOUZA MARTINS 05887214686,TRADICAO DE MINAS,POINT (-44.06252713930756 -19.97545618770323),Não
329210,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",04-01-2022,NÃO,PADRE LAGE,62,LOJA,HELIOPOLIS,DOMINGOS JOSE DE SOUZA 20426933672,CHURRAQUINHO DO DODO,POINT (-43.936567181267094 -19.844631565227896),Não
329859,RESTAURANTES E SIMILARES,10-01-2022,SIM,CONCEICAO MACEDO NOVAIS,49,,CIDADE NOVA,CANTINA DA CRIS BAR E RESTAURANTE LTDA,CANTINA DA CRIS BAR E RESTAURANTE,POINT (-43.928232991275145 -19.889994779244674),Não
325737,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",29-11-2021,NÃO,BRIGADEIRO EDUARDO GOMES,780,,GLORIA,NISIO BERNARDES FERREIRA 02812871636,LIONS DARC BAR,POINT (-44.002533076419375 -19.90814875907017),Não
325743,RESTAURANTES E SIMILARES,29-11-2021,NÃO,SAO TOMAS,87,CONJ GARAGEM AZUL,NOSSA SENHORA DE FATIMA,MARIA MERCES DE AMORIM OLIVEIRA 88312798668,DELICIAS DA MARIA,POINT (-43.90762907070032 -19.937281277203283),Não
326379,RESTAURANTES E SIMILARES,05-12-2021,NÃO,SAO BENEDITO,110,CONJ,SAO MARCOS,JOSE ANTONIO BARBOSA 73700983620,FRANGO ASSADO DO BARBOSA,POINT (-43.910177552831826 -19.872776624744372),Não
326685,RESTAURANTES E SIMILARES,07-12-2021,NÃO,DOS AERONAUTAS,433,,LIBERDADE,MARCELO RIBEIRO OLIVEIRA 06131642613,,POINT (-43.95492075964257 -19.859277190773565),Não
327007,RESTAURANTES E SIMILARES,10-12-2021,NÃO,CIRILO GASPAR DE ARAUJO,280,LETRA B,APARECIDA SETIMA SECAO,THAIS ANDREZA SILVA SOARES 13355425664,TROPEIRO MINEIRO,POINT (-43.9618156036176 -19.892615268876156),Não
327012,RESTAURANTES E SIMILARES,10-12-2021,NÃO,GERALDO DIAS,630,CASA B,SERRA DO CURRAL,KEITHIANE SABRINA DOS SANTOS 07892532676,PARADA DO ATLETA,POINT (-44.002321894559145 -20.01571514042638),Não
327325,RESTAURANTES E SIMILARES,14-12-2021,NÃO,AMARO NEVES BARRETO,8,LOJA 1,GOIANIA,SERGIO LUCIANO DE MOURA DATAS 92195873604,BOM SABOR,POINT (-43.89955462621369 -19.86374002973993),Não
327971,RESTAURANTES E SIMILARES,21-12-2021,SIM,BARBACENA,999,,SANTO AGOSTINHO,RESTAURANTE E LANCHONETE IMPERIO DO SABOR LTDA,RESTAURANTE IMPERIO DO SABOR,POINT (-43.95129613887398 -19.926644143650304),Não
328905,RESTAURANTES E SIMILARES,03-01-2022,NÃO,PINHEIROS,51,CASA,VILA INDEPENDENCIA I,ELIAS RAFAEL DA ROCHA LIMA 01611759617,PRODUTOS DA FRAN E DO RAFA,POINT (-44.0262330733267 -20.016738071972846),Não
329874,RESTAURANTES E SIMILARES,10-01-2022,NÃO,JOSE CAMPOMIZZI FILHO,115,CONJ,SAO JOAO BATISTA,ROBSON VIANA FERREIRA 12424687650,BRASILEIRISSIMO MINAS,POINT (-43.96179056125695 -19.819911377679414),Não
330156,RESTAURANTES E SIMILARES,11-01-2022,NÃO,MARIA DE LOURDES DA CRUZ,336,CONJ,MANTIQUEIRA,DIEGO HENRIQUE DE FARIA 09028717650,DIEGO HENRIQUE,POINT (-43.987303498438145 -19.78899738025019),Não
327660,RESTAURANTES E SIMILARES,16-12-2021,NÃO,BARAO DE MACAUBAS,379,,SANTO ANTONIO,TOSCANINI RESTAURANTE E CONFEITARIA LTDA,TOSCANINI POR CHEF MARIO RESENDE,POINT (-43.9464830870023 -19.939382768772123),Não
329895,RESTAURANTES E SIMILARES,10-01-2022,NÃO,GERALDO ALEXANDRE FERREIRA,248,,VILA SATELITE,15.702.429 CRISTINA PEREIRA DE ARAUJO,,POINT (-43.950128711317824 -19.81659412631791),Não
329901,RESTAURANTES E SIMILARES,10-01-2022,SIM,RIO DE JANEIRO,333,,CENTRO,MARCO FERREIRA MARINHO LTDA,CANTINA DONANA,POINT (-43.93802495394928 -19.917273438432378),Não
325768,RESTAURANTES E SIMILARES,30-11-2021,NÃO,MARIA DE OLIVEIRA DE SOUZA,10,CASA CASA 1,JARDIM GUANABARA,LARISSA AMELIA DA SILVA 13912110654,LARY LANCHES,POINT (-43.9350160472284 -19.822565661566564),Não
325780,RESTAURANTES E SIMILARES,30-11-2021,SIM,ALAGOAS,1314,"LOJA:39,",SAVASSI,SCA RESTAURANTE LTDA,ALLFACE,POINT (-43.93714700922094 -19.93844673241159),Não
326090,RESTAURANTES E SIMILARES,02-12-2021,NÃO,RADIALISTA JOSE FARRAPO,156,CONJ SAO JOAQUIM,VILA DOS ANJOS,LUANA FRANCA BARBOSA 70102283613,LA FRITADEIRA,POINT (-43.995665303984794 -19.8198132926515),Não
327048,RESTAURANTES E SIMILARES,10-12-2021,NÃO,CRAVINAS,656,CASA A,ESPLANADA,44.557.743 ALESSANDRO BARRETO AVILA DE SOUZA,UAI LANCHES,POINT (-43.90190837857582 -19.904915144953204),Não
327062,RESTAURANTES E SIMILARES,11-12-2021,NÃO,SONIA,12,CONJ,PRIMEIRO DE MAIO,DAYSE MARA DO CARMO DIAS 07661923696,CANTINA DIAS,POINT (-43.93316489568433 -19.857852052828434),Não
329579,RESTAURANTES E SIMILARES,07-01-2022,SIM,SANTA CATARINA,1235,,LOURDES,RESTAURANTE THR 76 LTDA,,POINT (-43.946031053275014 -19.93137294357859),Não
329581,RESTAURANTES E SIMILARES,07-01-2022,SIM,ALAGOAS,642,,SAVASSI,RESTAURANTE MVL 76 LTDA,,POINT (-43.93555203181639 -19.932713162596663),Não
329582,RESTAURANTES E SIMILARES,14-01-2025,SIM,SEVERINO MELO JARDIM,237,LOJA: 101,BELVEDERE,RESTAURANTE MVL 76 LTDA,,POINT (-43.93667935897045 -19.97413952264499),Não
329585,RESTAURANTES E SIMILARES,07-01-2022,SIM,CURITIBA,2102,LOJA 1,LOURDES,RESTAURANTE RCA 94 LTDA,,POINT (-43.94480031912558 -19.931205710160036),Não
153075,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",27-01-2017,NÃO,DO OURO,819,LOJA,SERRA,26.968.078 FERNANDA NIFFINEGGER PINTO,KEBRA GALHO,POINT (-43.92030820397265 -19.938374647292964),Não
391218,RESTAURANTES E SIMILARES,16-03-2023,NÃO,VILARINHO,3915,LOJA 3,LETICIA,49.965.333 MARLENE DA COSTA PEREIRA,RESTAURANTE EL SHADDAI,POINT (-43.972796049173404 -19.80349590069292),Não
386473,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",14-02-2023,NÃO,GETULIO VARGAS,167,,FUNCIONARIOS,49.588.657 ANTHONY MARTIN BERMUDEZ,CASARAO,POINT (-43.92569724130512 -19.932852727910486),Não
386781,RESTAURANTES E SIMILARES,15-02-2023,NÃO,PORTUGAL,909,"LOJA:02,",SANTA AMELIA,CORPORACAO VIKINGS LTDA,VIKINGS PUB,POINT (-43.98765644916993 -19.843790277189193),Não
386789,RESTAURANTES E SIMILARES,15-02-2023,SIM,TOMBOS,14,,CALAFATE,COMIDARIA NA TORA LTDA,NA TORA,POINT (-43.96846558259118 -19.922177918349814),Não
387106,RESTAURANTES E SIMILARES,16-02-2023,NÃO,ZITO SOARES,256,,CAMARGOS,49.638.383 SEBASTIAN BEDOYA ZABALA,SABOR DA COLOMBIA,POINT (-44.00918549454989 -19.944738312665976),Não
387737,RESTAURANTES E SIMILARES,24-02-2023,NÃO,FLEMING,900,"LOJA:06 A,",OURO PRETO,MCB EVENTOS E GASTRONOMIA LTDA,MCB EVENTOS E GASTRONOMIA,POINT (-43.98479822815654 -19.866542281120786),Não
387739,RESTAURANTES E SIMILARES,24-02-2023,SIM,ANTONIO JOSE DE CARVALHO,75,,CAICARAS,P H M PEREIRA RESTAURANTE LTDA,RESTAURANTE DO DICO,POINT (-43.9704201564015 -19.889832024054986),Não
388699,RESTAURANTES E SIMILARES,01-03-2023,SIM,SANTA TEREZINHA,1512,"LOJA:,",SANTA TEREZINHA,BAR E RESTAURANTE CHEFFS LTDA,RESTAURANTE CHEFFS,POINT (-44.00808476802586 -19.87543252663233),Não
389015,RESTAURANTES E SIMILARES,03-03-2023,SIM,NOSSA SENHORA APARECIDA,100,LOJA 101,MILIONARIOS,ESPETO NA BRASA BAR E ESPETARIA LTDA,ESPETO NA BRASA,POINT (-44.00392072113206 -19.98263726819647),Não
389657,RESTAURANTES E SIMILARES,07-03-2023,NÃO,DOUTOR CAMILO ANTONIO NOGUEIRA,623,LOJA,NOSSA SENHORA DA CONCEICAO,49.842.934 NEYLIANE APARECIDA PEREIRA DA SILVA,SAMURAY SUSHI,POINT (-43.91234436763542 -19.936724707434713),Não
387136,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",17-02-2023,SIM,ITACARAMBI,141,,SANTA INES,RICO S BEER LTDA,RICOS BEER,POINT (-43.906222859788464 -19.88580503270588),Não
387437,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-02-2023,SIM,JOSE SOARES,135,LOJA 01 E 02,FLORAMAR,49.673.573 ANDRE LUCIO SANTIAGO,RESENHA SPORT BAR SNOOKER & BEER FLORAMAR,POINT (-43.93201042290173 -19.839977370391185),Não
388079,RESTAURANTES E SIMILARES,27-02-2023,SIM,OURO PRETO,1067,"LOJA:,",SANTO AGOSTINHO,MARCIA FRANCA E RAFAEL FRANCA LTDA,DO CHEF,POINT (-43.95182124039908 -19.927410839123667),Não
388081,RESTAURANTES E SIMILARES,27-02-2023,NÃO,PROFESSORA RUTH PINA,386,,LINDEIA,40.910.452 FABRICIO DA SILVA OLIVEIRA,,POINT (-44.05513915361675 -19.982066043852388),Não
388399,RESTAURANTES E SIMILARES,28-02-2023,NÃO,DA SUCUPIRA,168,CONJ,JULIANA,49.748.561 GABRIEL HENRIQUE RODRIGUES DA COSTA,FAMILIA BURGUER,POINT (-43.945604864964956 -19.817442125163364),Não
390008,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",09-03-2023,SIM,PINTOR RENATO LIMA,321,LOJA,LAJEDO,49.869.394 ZAQUEU DA SILVA BARBOSA,BAR E LANCHONETE DA IRACI,POINT (-43.91220251148115 -19.839923098866166),Não
390310,RESTAURANTES E SIMILARES,10-03-2023,NÃO,MARILANDIA,293,,RIBEIRO DE ABREU,49.892.738 ALECSANDRA DOS REIS GONCALVES,JEITINHO MINEIRO,POINT (-43.89705660321376 -19.836135457075347),Não
390317,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",10-03-2023,SIM,JUNQUILHOS,296,LOJA A,NOVA SUISSA,49.892.578 WALDIVINO AZEVEDO CARDOSO,BAR DO NEM,POINT (-43.97325720869743 -19.93074668794251),Não
391249,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",16-03-2023,SIM,JOAQUIM PEREIRA,97,LOJA B,SANTA BRANCA,BAR E RESTAURANTE DA LILI LTDA,BAR E RESTAURANTE DA LILI,POINT (-43.96604861510721 -19.828657370712815),Não
387147,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",17-02-2023,NÃO,LISBOA,570,LOJA,COPACABANA,49.641.078 MARIA RODRIGUES COSTA,,POINT (-43.98636409004346 -19.835193276883224),Não
387474,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",22-02-2023,NÃO,OPALA,26,,PINDURA SAIA,49.677.342 MIGUEL DIAS JARDIM,HUNTER'S OF FINE BURGUERS,POINT (-43.926719087062274 -19.94348820568499),Não
388413,RESTAURANTES E SIMILARES,28-02-2023,NÃO,IMACULADA NOVAES SANTOS,132,,CEU AZUL,49.749.998 FERNANDA SANTOS TAVARES,,POINT (-43.996988857111 -19.827416673361153),Não
389063,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",03-03-2023,NÃO,JACUI,2443,LOJA,RENASCENCA,49.796.274 CAIO HENRIQUE FERNANDES,,POINT (-43.936344145364 -19.89201011731921),Não
389370,RESTAURANTES E SIMILARES,06-03-2023,SIM,BERNARDA SILVESTRE,135,"LOJA:01,",RIO BRANCO,EMPORIO GOURMET BOLOS & PROSA LTDA,EMPORIO GOURMET BOLOS & PROSA,POINT (-43.983437372634256 -19.817123443909797),Não
386849,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",15-02-2023,SIM,CACONDE,71,,NOVA FLORESTA,49.616.390 KERLEY ALCICI ROCHA,BAR DO ROCHA,POINT (-43.93272041231097 -19.891169079197496),Não
386855,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",15-02-2023,NÃO,DA PASSAGEM,25,LETRA B,SERRA,49.616.971 ROBERTO LUIZ MORALES,ROBERTO CONSTRUCOES,POINT (-43.912577062216755 -19.940808819455967),Não
387485,RESTAURANTES E SIMILARES,23-02-2023,SIM,DOS ANDRADAS,3000,"LOJA:2001,",SANTA EFIGENIA,EFATA ALIMENTOS LTDA,PORTOFINO,POINT (-43.92065696616303 -19.920123929530604),Não
387806,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",24-02-2023,SIM,BANGU,138,,ALTO CAICARAS,49.702.403 LILIAM ALVES LOMEU,BAR DO CHEFF_GE,POINT (-43.97631054600517 -19.901645537866926),Não
389081,RESTAURANTES E SIMILARES,03-03-2023,NÃO,NOSSA SENHORA APARECIDA,95,,MILIONARIOS,49.797.833 DEMETRIUS FERNANDEZ RIBEIRO AGUIAR,BRASILEIRISSIMO BISTRO,POINT (-44.00444708384509 -19.982283135047112),Não
389730,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",08-03-2023,SIM,PADRE TIAGO DE ALMEIDA,155,LOJA 2,CAMARGOS,44.008.678 DANIEL PAULINO NOGUEIRA,SEM DESTINO,POINT (-44.021830082189894 -19.939444431668274),Não
390677,RESTAURANTES E SIMILARES,14-03-2023,SIM,JUDITH BINATTI,21,,LIBERDADE,BAR E RESTAURANTE BATATA RAIZ LTDA,BATATA RAIZ RESTAURANTE E BAR,POINT (-43.956095596365444 -19.863438765682425),Não
390680,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",14-03-2023,SIM,DAVID FONSECA,127,,MILIONARIOS,PAULO'S BAR E LANCHONETE LTDA.,PAULO'S BAR,POINT (-44.00197149150732 -19.983890576162445),Não
391283,RESTAURANTES E SIMILARES,17-03-2023,SIM,SAO VICENTE,38,,OLHOS D'AGUA,RESTAURANTE TEMPERINHO OLIVEIRA LTDA,TEMPERINHO DA MAMAE,POINT (-43.96105049549559 -19.991495503027934),Não
391285,RESTAURANTES E SIMILARES,17-03-2023,NÃO,SANTA EUFEMIA,11,LOJA 2,MARIA GORETTI,49.971.670 GIOVANNI DE LIMA CADETE PIRES,LANCHONETE E RESTAURANTE LIMA,POINT (-43.906750582544575 -19.862099641320434),Não
389734,RESTAURANTES E SIMILARES,08-03-2023,SIM,WALESKA DE SOUZA,151,,MANTIQUEIRA,RESTAURANTE & LANCHONETE DAJURA LTDA,RESTAURANTE DAJURA,POINT (-43.98309622539549 -19.787252900654018),Não
390373,RESTAURANTES E SIMILARES,11-03-2023,NÃO,MAFRA,600,APT 702,COQUEIROS,49.897.685 MARIA LUIZA DE FREITAS SANTOS,MALU BATATAS RECHEADAS,POINT (-44.02258112692337 -19.903862341920373),Não
391314,RESTAURANTES E SIMILARES,17-03-2023,SIM,JOSE RODRIGUES PEREIRA,742,"LOJA:B,",ESTORIL,PIZZARIA ROTA 88 LTDA,ROTA 88,POINT (-43.96015369374161 -19.96902639649714),Não
391318,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",17-03-2023,NÃO,GERALDO SILVA,168,TERREO,RIO BRANCO,49.973.576 AQUILINO VIEIRA NOBRE,CEARA BAR,POINT (-43.98386722015008 -19.815182657224206),Não
387527,"BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",23-02-2023,NÃO,GOVERNADOR MILTON CAMPOS,1198,LOJA,TUPI B,49.679.975 JOSE LUIZ NASCIMENTO DOS SANTOS,BAR DO NEGAO,POINT (-43.916145186918044 -19.833115098898798),Não
387847,RESTAURANTES E SIMILARES,24-02-2023,NÃO,SAO MIGUEL,78,,ITAPOA,49.706.670 GEALITE DE FATIMA RIBEIRO,TEMPERO DO EDU,POINT (-43.96495354169406 -19.841198105035907),Não
389119,RESTAURANTES E SIMILARES,03-03-2023,NÃO,FLOR DE CACTUS,145,,MINEIRAO,49.800.164 ELIZABETH RODRIGUES CAMARGO,MARMITARIA CAMARGO  ' O SABOR QUE MARCA GERACOES',POINT (-44.027127673312414 -20.022224113596508),Não
